id,name,year,platform,publisher,genre
4455,Mega Man Zero 2,2003,9,13,2
4456,Wonder Project J: Kikai no Shonen Pino,1994,8,25,8
4457,2010 FIFA World Cup South Africa,2010,1,8,1
4458,Atelier Totori: The Adventurer of Arland,2010,6,132,4
4459,Spec Ops: The Line,2012,5,3,7
4460,Ghostbusters: The Video Game,2009,7,11,9
4461,Hunter: The Reckoning  Wayward,2003,7,118,9
4462,How to Train Your Dragon,2010,1,5,9
4463,Command & Conquer 3: Tiberium Wars,2007,5,8,12
4464,WipEout 64,1998,12,40,3
4465,6hief Makers,1997,12,1,2
4466,Max Payne 3,2012,15,3,7
4467,Petz Bunnyz,2008,4,6,8
4468,Castlevania: Portrait of Ruin,2006,4,15,2
4469,EyeToy: AntiGrav,2004,7,4,1
4470,FIFA 14,2013,1,8,1
4471,EverQuest Online Adventures,2003,7,77,4
4472,Cool Boarders,1996,13,4,1
4473,999: Nine Hours, Nine Persons, Nine Doors,2009,4,120,11
4474,Mobile Suit Gundam: Zeonic Front,2001,7,26,8
4475,Zone of the Enders HD Collection,2012,6,15,8
4476,Def Jam Icon,2007,6,8,9
4477,Tales of the World: Radiant Mythology,2006,17,6,4
4478,Monopoly,2008,7,8,6
4479,Dawn of Mana,2006,7,17,4
4480,Microsoft Flight Simulator X,2006,15,2,8
4481,Lego Batman 3: Beyond Gotham,2014,18,20,9
4482,Madden NFL 2003,2002,19,8,1
4483,NASCAR Kart Racing,2009,1,8,3
4484,Disney Sing It,2008,5,32,6
4485,Backyard Baseball,2002,9,11,1
4486,Call of Duty: Black Ops II,2012,20,5,7
4487,TRON: Evolution,2010,6,32,9
4488,Midway Arcade Treasures,2003,14,40,6
4489,Call of Duty: Modern Warfare: Mobilized,2009,4,5,7
4490,Petz: Horsez 2,2007,1,6,8
4491,The Smurfs,2011,4,6,9
4492,Bakugan: Battle Brawlers,2009,7,5,9
4493,NHL FaceOff 99,1997,13,43,1
4494,Skylanders: Trap Team,2014,11,5,9
4495,SEGA Classics Collection,2005,7,9,6
4496,Pirates of the Caribbean: At World's End,2007,17,32,9
4497,Juiced: Eliminator,2006,17,29,3
4498,Naruto: Ninja Council 3,2006,4,59,9
4499,Neon Genesis Evangelion 2nd Impression,1997,24,9,4
4500,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,2011,17,58,12
4501,NBA Street,2002,19,8,1
4502,Ben 10 Alien Force: Vilgax Attacks,2009,4,59,9
4503,Ben 10 Alien Force: Vilgax Attacks,2009,17,59,9
4504,Valkyrie Profile: Covenant of the Plume,2008,4,17,4
4505,The Legend of Spyro: The Eternal Night,2007,7,24,2
4506,Mega Man Battle Network,2001,9,13,4
4507,LEGO Rock Band,2009,6,20,6
4508,25 to Life,2006,7,22,7
4509,NHL 2K6,2005,7,3,1
4510,Medal of Honor: Rising Sun,2003,19,8,7
4511,The Sims,2003,14,8,8
4512,Guitar Hero: Smash Hits,2009,5,5,6
4513,Dog's Life,2003,7,4,11
4514,The X Files,1999,13,4,11
4515,Super Wagyan Land,1991,8,26,9
4516,Rascal,1998,13,88,9
4517,Hometown Story,2013,10,71,4
4518,Tony Hawk's American Wasteland,2005,19,5,1
4519,Top Spin 4,2011,5,3,1
4520,Famicom Mini: Super Mario Bros. 2,2004,9,1,2
4521,Crash: Mind Over Mutant,2008,4,24,2
4522,Medal of Honor Heroes 2,2007,1,8,7
4523,Yu-Gi-Oh! GX: Tag Force 2,2007,17,15,12
4524,Colony Wars,1997,13,88,8
4525,All-Star Baseball 2004,2003,7,31,1
4526,Big Strike Bowling,2003,13,65,1
4527,Ragnarok Odyssey,2012,23,67,4
4528,Harry Potter and the Deathly Hallows - Part 1,2010,4,8,9
4529,Horsez,2006,4,6,8
4530,SpongeBob's Truth or Square (US sales),2009,4,29,9
4531,NASCAR Thunder 2002,2001,13,8,3
4532,Grandia,1997,24,181,4
4533,ESPN NHL 2K5,2004,14,64,1
4534,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,2005,9,15,6
4535,Hot Wheels World Race,2003,7,29,3
4536,Avatar: The Last Airbender - The Burning Earth,2007,7,29,9
4537,Superman: Shadow of Apokolips,2002,7,11,9
4538,NiGHTS: Journey of Dreams,2007,1,9,2
4539,American Chopper,2004,7,87,3
4540,Vanquish,2010,5,9,7
4541,Star Wars Trilogy: Apprentice of the Force,2004,9,6,9
4542,Marvel Super Hero Squad,2009,4,29,10
4543,Lemony Snicket's A Series of Unfortunate Events,2004,9,5,2
4544,JGTC: All-Japan Grand Touring Car Championship,1998,13,182,3
4545,NBA Live 06,2005,17,8,1
4546,Arc the Lad III,1999,13,4,4
4547,Solitaire Overload,2007,4,183,6
4548,Mobile Suit Gundam: Gundam vs. Gundam,2008,17,26,10
4549,Test Drive,2002,14,11,3
4550,Jikkyou Powerful Pro Yakyuu 11,2004,7,15,1
4551,Ghost Trick: Phantom Detective,2010,4,13,11
4552,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,2003,7,29,9
4553,Rush 2: Extreme Racing USA,1998,12,40,3
4554,NFL Blitz 2001,2000,12,40,1
4555,Dr. Mario 64,2001,12,1,5
4556,Jikkyou Powerful Pro Yakyuu 6,1999,12,15,1
4557,Army Men: Sarge's Heroes 2,2000,12,29,7
4558,James Bond 007: Everything or Nothing,2004,19,8,7
4559,Green Day: Rock Band,2010,6,32,6
4560,Wolfenstein: The Old Blood,2015,11,7,9
4561,MLB 08: The Show,2008,7,4,1
4562,Disney Infinity 2.0: Marvel Super Heroes,2014,18,32,9
4563,Dance Dance Revolution Ultramix 2,2004,14,15,8
4564,Mega Man Anniversary Collection,2004,19,13,2
4565,Blazing Angels: Squadrons of WWII,2006,5,6,8
4566,Super Famista 4,1995,8,26,1
4567,Cabela's Legendary Adventures,2008,7,5,1
4568,Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,2010,4,26,6
4569,Harry Potter and the Goblet of Fire,2005,19,8,9
4570,JumpStart: Escape from Adventure Island,2009,1,177,11
4571,Thrillville: Off the Rails,2007,7,18,12
4572,Style Lab: Makeover,2009,4,6,8
4573,Condemned: Criminal Origins,2005,5,9,9
4574,Mega Man X6,2001,13,13,9
4575,Monster Jam: Urban Assault,2008,1,5,3
4576,BloodRayne,2002,7,21,7
4577,Kumamon Bomber: Puzzle de Kumamon Taisou,2005,19,9,5
4578,Castlevania: Curse of Darkness,2005,7,15,9
4579,Tom Clancy's HAWX 2,2010,6,6,9
4580,Harvest Moon: Grand Bazaar,2008,4,71,8
4581,International Superstar Soccer Pro '98,1998,13,15,1
4582,Jimmy Neutron: Boy Genius,2001,9,29,2
4583,Black,2006,14,8,7
4584,Zack & Wiki: Quest for Barbaros' Treasure,2007,1,1,11
4585,Double Pack: Finding Nemo / The Incredibles,2006,14,29,9
4586,Star Wars The Clone Wars: Republic Heroes,2009,17,18,9
4587,NBA 2K11,2010,17,3,9
4588,Animal Crossing: Amiibo Festival,2015,20,1,6
4589,Hyrule Warriors,2016,10,1,9
4590,Harry Potter and the Deathly Hallows - Part 1,2010,6,8,9
4591,Fishing Resort,2011,1,26,1
4592,WWE All Stars,2011,6,29,10
4593,Lord of the Rings: The Third Age,2004,14,8,4
4594,Football Manager Handheld 2011,2010,17,9,1
4595,Pirates of the Caribbean: At World's End,2007,7,32,9
4596,Mega Man Legends 2,2000,13,13,11
4597,X-Men vs. Street Fighter,1997,13,13,10
4598,High Rollers Casino,2004,7,184,6
4599,Castlevania: The Dracula X Chronicles,2007,17,15,2
4600,The Suffering,2004,7,40,9
4601,Cyber Troopers Virtual-On,1995,24,9,10
4602,Katamari Forever,2009,6,26,5
4603,Star Wars Starfighter: Special Edition,2001,14,18,8
4604,TimeShift,2007,5,24,7
4605,NBA Jam,2003,7,31,1
4606,Zone of the Enders: The 2nd Runner,2003,7,15,8
4607,Ghostbusters: The Video Game,2009,4,11,9
4608,Attack on Titan: Humanity in Chains,2013,10,185,9
4609,Jampack Spring 2004 (RP-T),2003,7,4,6
4610,Dexter's Laboratory Deesaster Strikes,2001,9,176,11
4611,NFL GameDay 2004,2003,7,4,1
4612,Scooby-Doo and the Cyber Chase,2001,9,6,11
4613,Danganronpa: Trigger Happy Havoc,2013,23,132,6
4614,Tomb Raider: The Last Revelation,1998,15,22,9
4615,pro evolution soccer 2011,2010,7,15,1
4616,Sega Rally Championship 2,1999,22,9,3
4617,Quake II,1998,13,5,7
4618,Crash of the Titans,2007,7,24,9
4619,BioShock,2007,15,3,7
4620,Cars: Mater-National Championship,2007,6,29,3
4621,MLB 10: The Show,2010,7,4,1
4622,Wheel of Fortune: 2nd Edition,2000,13,28,6
4623,Tom Clancy's Rainbow Six: Lockdown,2005,14,6,7
4624,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,2009,17,26,10
4625,Cool Boarders 2001,2000,13,4,1
4626,Grudge Warriors,1999,13,3,9
4627,World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,2000,13,15,1
4628,Destiny: The Taken King,2015,6,5,7
4629,Mobile Suit Gundam,1995,24,26,9
4630,Mass Effect Trilogy,2012,5,8,9
4631,Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions),2009,17,5,7
4632,Wolfenstein: The New Order,2014,5,7,7
4633,James Patterson Women's Murder Club: Games of Passion,2009,4,29,11
4634,Farming Simulator 2015,2015,5,102,8
4635,Jimmy Neutron: Boy Genius,2002,7,29,2
4636,Itadaki Street DS,2007,4,17,6
4637,Castlevania: Order of Ecclesia,2008,4,15,2
4638,BlazBlue: Continuum Shift,2010,6,148,10
4639,X-Men: The Official Game,2006,7,5,9
4640,300: March to Glory,2007,17,20,9
4641,E0: Enemy Zero,1996,24,9,11
4642,Nicktoons: Unite!,2005,7,29,11
4643,Six Flags Fun Park,2009,1,6,6
4644,Spore Hero,2009,1,8,8
4645,Mass Effect Trilogy,2012,6,8,9
4646,NASCAR Racing,1996,13,186,3
4647,LEGO Jurassic World,2015,23,20,9
4648,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,2009,1,69,6
4649,Up,2009,17,29,9
4650,Spider-Man: Web of Shadows,2008,5,5,9
4651,Boku no Natsuyasumi 2: Umi no Bouken Hen,2002,7,4,11
4652,SpongeBob SquigglePants,2011,1,29,6
4653,Cars: Race-O-Rama,2009,17,29,3
4654,Fantastic Pets,2011,5,29,8
4655,Command & Conquer: Red Alert,1997,13,19,12
4656,Star Wars The Clone Wars: Republic Heroes,2009,4,18,9
4657,Dig Dug,1985,2,26,5
4658,Ogre Battle 64: Person of Lordly Caliber,1999,12,1,4
4659,Superman: The New Superman Adventures,1999,12,104,9
4660,UEFA Euro 2008 Austria-Switzerland,2008,6,8,1
4661,The Terminator: Dawn of Fate,2002,7,11,9
4662,The LEGO Movie Videogame,2014,23,20,9
4663,Rogue Galaxy: Director's Cut,2007,7,4,4
4664,Armored Core,1997,13,4,8
4665,Monster Trucks Mayhem,2009,1,75,3
4666,Winter Sports 2: The Next Challenge,2008,1,79,1
4667,Green Day: Rock Band,2010,5,32,6
4668,Densha De Go! 2,1999,13,94,8
4669,Transformers: Fall of Cybertron,2012,6,5,9
4670,Call of Duty: Advanced Warfare,2014,15,5,7
4671,Disney Princess: Enchanting Storybooks,2011,1,29,6
4672,Monopoly Streets,2010,6,8,6
4673,Band Hero,2009,7,5,6
4674,The Wonderful 101,2013,20,1,9
4675,No More Heroes 2: Desperate Struggle,2010,1,71,9
4676,Battlefield 2: Modern Combat,2006,5,8,7
4677,Armored Core 2: Another Age,2001,7,139,8
4678,Buzz! Junior: Jungle Party,2006,7,4,6
4679,Mortal Kombat: Deadly Alliance,2002,19,40,10
4680,Marvel: Ultimate Alliance,2006,1,5,4
4681,NBA 2K11,2010,7,3,9
4682,AKB1/48: Idol to Koishitara...,2010,17,26,6
4683,Pro Pinball,1996,13,90,6
4684,'98 Koshien,1998,13,187,1
4685,NBA 2K9,2008,7,3,1
4686,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),2001,9,15,6
4687,Speed Racer: The Videogame,2008,1,20,3
4688,Naughty Bear,2010,5,12,9
4689,Littlest Pet Shop,2008,1,8,8
4690,TNA iMPACT!,2008,6,40,10
4691,Just Dance Kids 2,2011,5,6,6
4692,Duke Nukem Forever,2011,15,3,7
4693,Hatsune Miku: Project Diva 2nd,2010,17,9,6
4694,Marvel: Ultimate Alliance 2,2009,7,5,4
4695,Mario no Super Picross,1995,8,1,5
4696,Ed, Edd n Eddy: The Mis-Edventures,2005,7,40,2
4697,Jikkyou Powerful Pro Yakuu '94,1994,8,15,1
4698,Disney's Tarzan Untamed,2001,7,6,2
4699,Borderlands: The Handsome Collection,2015,18,3,7
4700,The Gunstringer,2011,5,2,7
4701,Knockout Kings 2001,2000,13,8,10
4702,From Russia With Love,2005,7,8,9
4703,FIFA Soccer 13,2012,15,8,9
4704,Asura's Wrath,2012,6,13,9
4705,Avatar: The Game,2009,4,6,9
4706,My Virtual Tutor: Reading Adventure First to Second Grade,2009,4,188,6
4707,Minority Report: Everybody Runs,2002,7,5,9
4708,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,2003,13,4,6
4709,NFL GameDay 2002,2001,13,4,1
4710,Pengo,1983,16,11,11
4711,Disney Sing It! High School Musical 3: Senior Year,2008,6,32,6
4712,Story of Seasons,2014,10,1,8
4713,Beowulf: The Game,2007,5,6,9
4714,Mouse Trap,1981,16,70,9
4715,Super Monkey Ball: Step & Roll,2010,1,9,9
4716,Hatsune Miku: Project Diva F 2nd,2014,23,9,6
4717,Overlord,2007,5,36,12
4718,Tak and the Power of Juju,2003,19,29,2
4719,Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions),2007,6,5,9
4720,Sega Superstars Tennis,2008,6,9,1
4721,Dragon Quest X,2013,20,17,4
4722,Wall-E,2008,6,29,2
4723,Medarot: Kabuto / Kuwagata Version,1997,3,157,4
4724,NBA 2K10,2009,7,3,1
4725,Defender,2002,7,40,6
4726,WipeOut 3 The Game,2012,1,5,9
4727,Taiko no Tatsujin Wii: Dodon to 2 Yome!,2009,1,26,6
4728,Thief (2014),2014,6,17,9
4729,Congo Bongo,1982,16,9,9
4730,Gauntlet: Seven Sorrows,2005,7,40,4
4731,Harry Potter: Quidditch World Cup,2003,19,8,1
4732,Advance Wars: Dual Strike,2005,4,1,12
4733,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,2009,4,15,9
4734,Warriors Orochi 2 (JP sales),2008,7,49,9
4735,WWE SmackDown! vs. RAW 2006,2005,17,29,10
4736,The Chronicles of Narnia: Prince Caspian,2008,7,32,9
4737,The Incredibles: Rise of the Underminer,2005,9,29,9
4738,Pet in TV,1997,13,4,12
4739,Battalion Wars,2005,19,1,12
4740,NBA ShootOut 2000,1999,13,43,1
4741,Power Rangers: Dino Thunder,2004,19,29,9
4742,Rocksmith 2014,2014,18,6,6
4743,Samurai Shodown,1994,8,152,10
4744,NHL 15,2014,18,8,1
4745,TMNT,2007,1,6,9
4746,Final Fantasy Crystal Chronicles: The Crystal Bearers,2009,1,17,9
4747,Cabela's Big Game Hunter 2010,2009,6,57,1
4748,EA Sports UFC 2,2016,18,8,1
4749,10 Vipers,1995,24,9,10
4750,NCAA GameBreaker 2000,1999,13,43,1
4751,Iron Man 2,2010,6,9,9
4752,The Legend of Spyro: Dawn of the Dragon,2008,7,24,2
4753,AKB1/48: Idol to Guam de Koishitara...,2011,17,26,6
4754,RR64: Ridge Racer 64,1999,12,1,3
4755,Top Gear Rally,1997,12,189,3
4756,NFL Quarterback Club 2000,1999,12,31,1
4757,Mortal Kombat Mythologies: Sub-Zero,1997,12,40,10
4758,18 Wheeler: American Pro Trucker,2001,7,31,3
4759,Atari Anthology,2004,7,11,6
4760,Bugs Bunny: Lost in Time,1999,13,53,2
4761,NBA Jam,2010,5,8,1
4762,Sherlock Holmes: The Mystery of the Mummy,2009,4,81,11
4763,Hot Wheels: Beat That!,2007,7,5,3
4764,MLB 2006,2005,7,4,1
4765,Star Wars The Clone Wars: Republic Heroes,2009,5,18,9
4766,Brunswick Pro Bowling,2007,7,12,1
4767,Mafia II,2010,15,3,9
4768,Rocket Power: Dream Scheme,2001,9,29,9
4769,SpongeBob's Truth or Square (US sales),2009,1,29,9
4770,MX vs. ATV Unleashed,2005,14,29,3
4771,Rampage: Total Destruction,2006,19,40,9
4772,Planet 51,2009,4,9,9
4773,The Urbz: Sims in the City,2004,19,8,8
4774,Road Rash: Jailbreak,1999,13,8,3
4775,Mother 3,2006,9,1,4
4776,Nicktoons: Freeze Frame Frenzy,2004,9,29,9
4777,Diner Dash: Sizzle & Serve,2007,4,22,5
4778,Rapala Pro Bass Fishing 2010,2010,5,5,1
4779,Legends of WrestleMania,2009,5,29,10
4780,Wii Sports Club,2014,20,1,1
4781,Tomb Raider: Anniversary,2007,5,22,9
4782,You Don't Know Jack,1999,13,24,6
4783,Mystery Dungeon: Shiren the Wanderer,1995,8,120,4
4784,Sonic Lost World,2013,20,9,2
4785,Condemned 2: Bloodshot,2008,6,9,9
4786,Star Wars: Clone Wars,2002,19,5,7
4787,NBA Live 2002,2001,14,8,1
4788,Boku no Natsuyasumi,2000,13,4,11
4789,Armored Core V,2012,6,26,8
4790,I-Ninja,2003,7,4,2
4791,Command & Conquer,1996,13,19,12
4792,NBA Jam,2010,6,8,1
4793,Mass Effect 2,2010,15,8,4
4794,SD Gundam G Generation Seed,2004,7,26,12
4795,Call of Duty: Finest Hour,2004,19,5,7
4796,Scooby-Doo! and the Spooky Swamp,2010,4,20,9
4797,Naruto: Path of the Ninja,2007,4,59,4
4798,Rise of the Tomb Raider,2015,5,17,11
4799,Hitman: Blood Money,2006,5,22,9
4800,Tales of Phantasia,1995,8,26,4
4801,Alpha Protocol,2010,5,9,4
4802,Suzuki TT Superbikes,2005,7,131,3
4803,Rumble Roses,2004,7,15,10
4804,Just Dance 2014,2013,6,6,6
4805,Fantastic Four: Rise of the Silver Surfer,2007,7,3,9
4806,Ultimate Spider-Man,2005,14,5,9
4807,GRID 2,2013,6,36,3
4808,LEGO The Lord of the Rings,2012,10,20,9
4809,Juiced 2: Hot Import Nights,2007,7,29,3
4810,Skylanders: SuperChargers,2015,6,5,9
4811,NHL 99,1998,12,8,1
4812,NBA 2K10,2009,1,3,1
4813,Dungeon Siege III,2011,6,17,4
4814,Viking: Battle for Asgard,2008,6,9,9
4815,Brunswick Pro Bowling,2007,1,12,1
4816,Monster Jam: Urban Assault,2008,4,5,3
4817,Danball Senki,2011,17,38,4
4818,NASCAR Heat,2000,13,28,3
4819,Bloody Roar,1997,13,19,10
4820,Bump 'n' Jump,1982,16,140,3
4821,Mobile Suit Gundam: Lost War Chronicles,2002,7,26,7
4822,Disney's Brother Bear,2003,9,29,9
4823,Naruto: Clash of Ninja Revolution 2,2008,1,100,10
4824,NBA Live 09,2008,7,8,1
4825,LEGO Star Wars III: The Clone Wars,2011,17,18,9
4826,The House of The Dead III,2002,14,9,7
4827,Rune Factory: Frontier,2008,1,71,4
4828,Fire Emblem: Fuuin no Tsurugi,2002,9,1,4
4829,SpongeBob's Truth or Square (US sales),2009,17,29,9
4830,FIFA 12,2011,10,8,1
4831,Ener-G: Gym Rockets,2008,4,6,1
4832,The Darkness II,2012,5,3,7
4833,NBA Live 09,2008,17,8,1
4834,Laser Blast,1981,16,5,9
4835,Dancing with the Stars: We Dance!,2008,4,5,6
4836,LocoRoco,2006,17,4,2
4837,Thrasher Presents: Skate and Destroy,1998,13,3,1
4838,Are You Smarter than a 5th Grader? Make the Grade,2008,4,29,6
4839,Donkey Konga 2,2004,19,1,6
4840,Just Dance 2014,2013,11,6,6
4841,Metal Gear Solid: The Legacy Collection,2013,6,15,11
4842,Tear Ring Saga Yutona Eiyuu Senki,2001,13,155,4
4843,Project X Zone,2012,10,26,4
4844,Red Faction: Armageddon,2011,5,29,7
4845,Wipeout 2048,2012,23,4,3
4846,Need for Speed: Nitro,2009,4,8,3
4847,Mystery Case Files: The Malgrave Incident,2011,1,1,11
4848,Yoshi Touch & Go,2005,4,1,2
4849,EA Sports Active 2,2010,5,8,1
4850,Combat of Giants: Dinosaurs 3D,2011,10,6,12
4851,Taiko no Tatsujin Wii: Ketteiban,2011,1,26,6
4852,Age of Empires III,2005,15,2,12
4853,SSX 3,2003,14,8,1
4854,MLB 15: The Show,2015,6,4,1
4855,Madden NFL 2005,2004,9,8,1
4856,All-Star Baseball 2000,1999,12,31,1
4857,Custom Robo V2,2000,12,1,10
4858,Extreme-G: XG2,1998,12,31,3
4859,BattleTanx: Global Assault,1999,12,29,9
4860,Chibi-Robo! Plug into Adventure!,2005,19,1,11
4861,Dawn of Discovery,2009,15,6,8
4862,Jampack Winter 2003 (RP-T),2003,7,4,6
4863,Dancing with the Stars: We Dance!,2008,1,5,6
4864,Kengo: Master of Bushido,2000,7,6,10
4865,Blood Omen 2,2002,7,22,9
4866,Sesame Street: Elmo's A-to-Zoo Adventure,2010,1,20,6
4867,Skylanders Giants,2012,20,5,9
4868,Just Dance 4,2012,20,6,6
4869,Super Fire ProWrestling,1991,8,190,10
4870,Cabela's Dangerous Hunts 2,2005,7,5,1
4871,Marvel: Ultimate Alliance,2006,6,5,4
4872,SpongeBob vs The Big One: Beach Party Cook Off,2009,4,29,11
4873,MotoGP 08,2008,6,13,3
4874,Imagine: Party Babyz,2008,1,6,8
4875,Chessmaster,2003,7,6,6
4876,Tiger Woods PGA Tour 14,2013,6,8,1
4877,Fatal Fury,1992,8,152,10
4878,Farming Simulator 2013,2013,5,81,8
4879,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,2001,3,58,4
4880,The Dog Island,2007,1,6,11
4881,Madden NFL Football,2011,10,8,1
4882,The Sims 2,2005,9,8,8
4883,Ice Age 2: The Meltdown,2006,7,24,2
4884,MLB 14: The Show,2014,6,143,1
4885,Super Famista 3,1994,8,26,1
4886,Auto Modellista,2002,7,13,3
4887,Tom Clancy's Ghost Recon 2: Summit Strike,2005,14,6,7
4888,Junior Classic Games,2009,4,191,6
4889,Hooked! Again: Real Motion Fishing,2009,1,12,1
4890,Tiger Woods PGA Tour 08,2007,7,8,1
4891,Karaoke Revolution Presents American Idol Encore,2008,7,15,6
4892,Airlock,1981,16,192,9
4893,Tokimeki Memorial 2,1999,13,15,8
4894,Samurai Warriors Chronicles,2011,10,49,9
4895,Tomb Raider: Legend,2006,5,22,9
4896,Ice Age: Dawn of the Dinosaurs,2009,4,5,9
4897,Dance Party: Pop Hits,2009,1,125,6
4898,Harry Potter: Quidditch World Cup,2003,9,8,1
4899,Jam Sessions: Sing and Play Guitar (US sales),2007,4,6,6
4900,Saints Row IV,2015,11,42,9
4901,Evil Dead: Fistfull of Boomstick,2003,7,29,9
4902,One Piece: Unlimited World Red,2013,10,26,9
4903,Phantasy Star Ø,2008,4,9,4
4904,Triple Play 97,1996,13,193,1
4905,Virtua Tennis 2009,2009,6,9,1
4906,Super Soccer,1991,8,1,1
4907,Shin Megami Tensei: Nocturne,2003,7,145,4
4908,Wario Land II (GBC),1998,3,1,2
4909,San Francisco Rush: Extreme Racing,1997,13,14,3
4910,Dragon's Crown,2013,23,132,4
4911,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,1998,13,190,3
4912,Imagine: Salon Stylist,2009,4,6,8
4913,ESPN College Hoops 2K5,2004,14,9,1
4914,Looney Tunes: Acme Arsenal,2007,7,20,9
4915,Cabela's Dangerous Hunts 2009,2008,1,57,1
4916,Fragile Dreams: Farewell Ruins of the Moon,2009,1,71,4
4917,SD Gundam G Generation Spirits,2007,7,26,12
4918,Batman: Arkham City,2012,20,20,9
4919,Disney Sing It,2008,6,32,6
4920,Peppa Pig: The Game,2009,1,108,6
4921,God Eater 2: Rage Burst,2015,23,26,4
4922,Get Fit with Mel B,2010,6,194,1
4923,The Cat in the Hat,2005,9,195,2
4924,Naruto Shippuden: Ultimate Ninja Heroes 3,2009,17,26,10
4925,NFL GameDay 2002,2001,7,4,1
4926,Turok: Evolution,2002,19,31,7
4927,Destiny: The Taken King,2015,5,5,7
4928,Tamagotchi Connection: Corner Shop 3,2007,4,11,8
4929,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,2002,7,26,12
4930,Ice Age,2002,9,6,9
4931,Sega Superstars Tennis,2008,7,9,1
4932,Headhunter,2002,7,9,9
4933,Skate,2007,6,8,1
4934,Shin Megami Tensei: Devil Summoner,1995,24,72,4
4935,Raving Rabbids: Travel in Time 3D,2011,10,6,2
4936,NCAA Football 08,2007,6,8,1
4937,Marvel Nemesis: Rise of the Imperfects,2005,19,8,10
4938,NHL 15,2014,6,8,1
4939,ESPN Extreme Games,1994,13,4,1
4940,Forza Horizon 3,2016,18,2,3
4941,Overlord: Dark Legend,2009,1,36,9
4942,Ninja: Shadow of Darkness,1998,13,22,9
4943,SD Gundam G Generation-F,2000,13,26,12
4944,Bratz: Rock Angelz,2005,7,29,6
4945,FlatOut,2004,7,90,3
4946,Phoenix Wright: Ace Attorney - Dual Destinies,2013,10,13,11
4947,SSX 3,2003,19,8,1
4948,NCAA Football 11,2010,7,8,1
4949,Tales of Zestiria,2015,11,26,4
4950,Lilo & Stitch 2: Hämsterviel Havoc,2004,9,32,9
4951,Metal Gear Solid: Snake Eater 3D,2012,10,15,9
4952,Risk: Global Domination,2003,7,11,12
4953,Elite Beat Agents,2006,4,1,6
4954,NBA 2K7,2006,6,3,1
4955,Mobile Suit Gundam version 2.0,1996,13,26,9
4956,Grandia Xtreme,2002,7,25,4
4957,Silent Scope,2000,7,15,7
4958,Final Fantasy Adventure,1991,3,10,4
4959,Virtua Tennis 2009,2009,1,9,1
4960,Dora The Explorer: Dora Saves the Snow Princess,2008,7,3,2
4961,The Incredible Hulk,2008,7,9,9
4962,Mercenaries 2: World in Flames,2008,7,8,7
4963,Cabela's Big Game Hunter 2012,2011,1,5,1
4964,EA Sports MMA,2010,6,8,10
4965,Iron Man 2,2010,17,9,9
4966,DiRT 2,2009,1,36,3
4967,Tokimeki Memorial: Forever with You,1996,24,15,8
4968,MediEvil II,1999,13,4,9
4969,Guitar Hero On Tour: Modern Hits,2009,4,5,6
4970,Hunter: The Reckoning,2002,14,118,9
4971,MX vs. ATV Untamed,2007,7,29,3
4972,Rogue Trip: Vacation 2012,1998,13,14,3
4973,Dai-4-Ji Super Robot Taisen,1995,8,58,12
4974,Tiger Woods PGA Tour 08,2007,17,8,1
4975,Pokemon Channel,2003,19,1,11
4976,Taiko no Tatsujin Portable DX,2011,17,26,6
4977,Etrian Odyssey IV: Legends of the Titans,2012,10,72,4
4978,Moto Racer World Tour,2000,13,4,3
4979,NCAA Final Four 2000,1999,13,196,1
4980,Scribblenauts: Unlimited,2012,20,20,9
4981,FIFA 17,2016,6,8,1
4982,Saints Row: The Third,2011,15,29,9
4983,Just Dance 2015,2014,11,6,6
4984,Madagascar: Escape 2 Africa,2008,7,5,9
4985,ZhuZhu Pets: Featuring The Wild Bunch,2010,1,5,8
4986,Petz Rescue: Wildlife Vet,2008,4,6,8
4987,Green Day: Rock Band,2010,1,32,6
4988,Gravitar,1982,16,11,9
4989,Monster Jam: Path of Destruction,2010,4,5,3
4990,Toukiden: The Age of Demons,2013,23,49,9
4991,EyeToy Play 2,2004,7,4,6
