id,name,year,platform,publisher,genre
13736,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,2007,4,59,11
13737,Gumby vs. the Astrobots,2005,9,26,9
13738,Trine 2,2011,15,81,2
13739,Doraemon: Shin Nobita no Nihon Tanjou,2016,10,246,6
13740,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,2008,7,59,6
13741,Worms: Ultimate Mayhem,2011,15,54,12
13742,Scaler,2004,19,3,2
13743,NHL Legacy,2015,6,8,9
13744,Chaos;Head Noah,2009,5,356,11
13745,Tears to Tiara Anecdotes: The Secret of Avalon,2009,6,316,12
13746,Legasista,2012,6,132,4
13747,Fatal Fury: Battle Archives Volume 1,2006,7,151,10
13748,The Night of the Rabbit,2013,15,390,11
13749,Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,2009,17,49,11
13750,Rhapsody: A Musical Adventure,1998,13,132,4
13751,NHL 16,2015,6,8,1
13752,Destiny: The Collection,2016,18,5,7
13753,Music Maker: Rockstar,2009,7,219,6
13754,Fading Shadows,2008,17,471,5
13755,Formula 1 06,2006,7,4,3
13756,Without Warning,2005,7,13,7
13757,Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata,2008,4,67,6
13758,Smashing Drive,2002,14,26,3
13759,Age of Mythology: The Titans,2003,15,2,12
13760,10 Vipers 2,2000,22,9,10
13761,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005,14,15,9
13762,Sudoku Ball Detective,2009,1,286,5
13763,12-Sai. Koisuru Diary,2016,10,406,11
13764,Castlevania: Lords of Shadow - Reverie,2011,6,15,9
13765,Napoleon Dynamite: The Game,2007,17,68,5
13766,Beatdown: Fists of Vengeance,2005,14,13,9
13767,Enchanted Arms (JP sales),2007,6,6,4
13768,Monster Force,2002,9,21,7
13769,World of Goo,2008,15,472,5
13770,Onsei Kanjou Sokuteiki: Kokoro Scan,2007,4,9,6
13771,Clock Zero: Shuuen no Ichibyou Portable,2011,17,Idea Factory,11
13772,San Goku Shi DS 3,2010,4,49,12
13773,Trick x Logic: Season 2,2010,17,4,11
13774,Challenge Me: Word Puzzles,2011,4,342,5
13775,Hakuouki: Zuisouroku,2009,7,Idea Factory,11
13776,World in Conflict,2007,15,24,12
13777,World Championship Pool 2004,2003,14,163,1
13778,Derby Tsuku 5: Derby Uma o Tsukurou!,2006,7,9,1
13779,S.T.A.L.K.E.R.: Clear Sky,2008,15,42,7
13780,Jikkyou Powerful Major League 2009,2009,1,15,1
13781,SD Gundam Force: Showdown!,2004,7,26,7
13782,Ray Gigant,2015,23,26,4
13783,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,2006,7,15,11
13784,Flow: Urban Dance Uprising,2005,7,6,6
13785,Ailu de Puzzle,2012,17,13,9
13786,World in Conflict: Complete Edition,2009,15,6,12
13787,True Pinball,1996,13,86,6
13788,Jane's Hotel,2010,4,54,8
13789,Stadium Games,2003,9,151,1
13790,RLH: Run Like Hell,2003,14,294,7
13791,Power Play Pool,2006,4,158,1
13792,J-League Pro Striker 2,1994,21,9,1
13793,Obscure,2004,14,473,11
13794,Caesar III,1998,15,24,12
13795,Super Robot Taisen: Scramble Commander the 2nd,2007,7,58,12
13796,Mahjong Taikai,2004,4,49,6
13797,Tomb Raider: Anniversary,2007,15,22,9
13798,Espgaluda II Black Label,2010,5,358,7
13799,The Croods: Prehistoric Party!,2013,10,59,6
13800,Bratz Kidz,2008,4,103,6
13801,Hot Potato!,2001,9,176,9
13802,Barbie and Her Sisters Puppy Rescue,2015,10,26,9
13803,Kiniro no Corda 2 f,2009,17,49,4
13804,Winter Sports 3: The Great Tournament,2010,6,442,1
13805,Deception III: Dark Delusion,1999,13,49,4
13806,Gothic Universe,2007,15,259,4
13807,Ultimate Game Room,2009,4,35,6
13808,Alpha Protocol,2010,15,9,4
13809,Penguins of Madagascar,2014,20,26,9
13810,Nobunaga's Ambition II,2015,10,49,12
13811,DarkStar One,2006,15,6,8
13812,Monster Kingdom: Jewel Summoner,2006,17,4,4
13813,Cook Wars,2009,1,6,6
13814,Kuroshitsuji: Phantom & Ghost,2009,4,17,9
13815,Petz: Catz Playground,2010,4,6,8
13816,Pirates: Duels on the High Seas,2008,4,60,9
13817,Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,2010,4,120,4
13818,Sins of a Solar Empire: Trinity,2010,15,200,12
13819,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,2010,17,444,11
13820,Mahjong 300,2011,4,191,5
13821,The Ant Bully,2006,9,40,2
13822,Sega Arcade Gallery,2003,9,29,6
13823,Crazy Machines,2008,4,233,5
13824,Astrology DS,2009,4,42,6
13825,My World, My Way (US sales),2008,4,399,4
13826,Planescape: Torment,1998,15,118,4
13827,Tao Adventure: Curse Demon,2005,4,15,4
13828,Aegis of Earth: Protonovus Assault,2016,23,148,9
13829,Hello Kitty: Roller Rescue,2005,15,90,9
13830,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,2007,4,87,3
13831,A Game of Thrones: Genesis,2011,15,81,12
13832,Hotel Giant 2,2008,15,259,12
13833,NHRA Drag Racing: Countdown to the Championship,2007,7,29,3
13834,Black Stone: Magic & Steel,2003,14,29,4
13835,MLB 15: The Show,2015,23,4,1
13836,Puyo Pop Fever(us sales),2004,4,151,5
13837,Hitman: Blood Money,2006,15,22,9
13838,Assassin's Creed Chronicles: China,2015,11,6,9
13839,The Cursed Crusade,2011,15,233,9
13840,Harukanaru Toki no Naka de: Maihitoyo,2006,7,49,11
13841,Painkiller: Hell Wars,2006,14,319,7
13842,FunkMaster Flex's Digital Hitz Factory,2003,7,131,6
13843,Star Wars Jedi Knight: Jedi Academy,2003,15,5,7
13844,Greg Hastings Paintball 2,2010,6,35,7
13845,Sangoku Koi Senki: Otome no Heihou!,2012,17,434,11
13846,Batman: A Telltale Game Series,2016,11,174,11
13847,Castlevania Bloodlines,1994,21,15,2
13848,Hakuouki: Zuisouroku DS,2011,4,Idea Factory,11
13849,Might & Magic X: Legacy,2014,15,6,4
13850,Detective Conan: Prelude from the Past,2012,17,26,9
13851,Luminous Arc 3,2009,4,220,4
13852,FabStyle,2011,10,49,12
13853,Rebel Raiders: Operation Nighthawk,2006,7,474,8
13854,Turbo: Super Stunt Squad,2013,4,59,1
13855,Zenkoku Dekotora Matsuri,2008,1,163,3
13856,11 Time: Explore the Dungeon Because I Don't Know!,2013,20,59,9
13857,Fast & Furious: Showdown,2013,6,5,9
13858,Alienators: Evolution Continues,2001,9,5,9
13859,Onechanbara Z Kagura,2013,6,59,9
13860,Marines: Modern Urban Combat,2010,1,342,7
13861,DoraMoji: Nobita no Kanji Daisakusen,2015,10,269,6
13862,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,2010,6,54,6
13863,Supreme Ruler: Cold War,2011,15,317,12
13864,Travel Coach: Europe 1,2008,4,355,6
13865,Top Gun: Hard Lock,2012,6,12,9
13866,MX World Tour Featuring Jamie Little,2005,14,68,3
13867,XBLAZE Code: Embryo,2013,6,224,11
13868,The Idolmaster: Gravure For You! Vol. 4,2012,6,26,6
13869,RedCard 20-03,2002,14,40,1
13870,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,2009,4,220,4
13871,Puyo Puyo 7,2009,17,9,5
13872,Asterix & Obelix: Kick Buttix,2004,7,11,9
13873,Radiant Silvergun,1998,24,181,7
13874,Bounty Hounds,2006,17,26,9
13875,Care Bears - Care Quest,2005,9,103,9
13876,Apache: Air Assault,2010,15,475,8
13877,Cooking Mama: My Sweets Shop,2014,10,476,8
13878,Championship Manager Season 01/02,2001,15,22,1
13879,Even in a Game Listen to Me Girls. I Am Your Father!,2012,17,26,9
13880,Tokyo Majin Gakuen: Kenfuuchou,2008,4,220,11
13881,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,2002,9,69,9
13882,Zatch Bell! Electric Arena,2003,9,58,10
13883,Boulder Dash: Rocks!,2007,4,413,5
13884,NHRA Drag Racing: Countdown to the Championship,2007,17,29,3
13885,The Void,2008,15,477,11
13886,TOCA Race Driver 3,2006,14,36,3
13887,Daito Giken Premium Pachi-Slot Collection: Yoshimune,2006,7,348,6
13888,Maximum Racing: Drag & Stock Racer,2010,1,125,3
13889,Sky Dancers,2005,9,68,9
13890,Silent Scope,2002,9,15,7
13891,Resident Evil 4 HD,2016,11,13,7
13892,World Series of Poker: Tournament of Champions 2007 Edition,2006,7,5,6
13893,Clever Kids: Pirates,2008,4,162,6
13894,Yggdra Union: We'll Never Fight Alone,2006,9,321,4
13895,Tour de France 2014,2014,11,81,1
13896,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,2012,6,478,6
13897,Rapala Tournament Fishing!,2006,5,5,1
13898,The Legend of Heroes: Trails in the Sky SC Evolution,2015,23,278,4
13899,Prey,2006,15,3,7
13900,Wangan Midnight,2007,6,106,3
13901,ESPN NBA 2Night 2002,2002,7,15,1
13902,Cabela's Dangerous Hunts 2,2005,19,5,1
13903,SpongeBob: HeroPants,2015,10,5,2
13904,Kekkaishi: Kokubourou no Kage,2007,1,26,9
13905,Trap Gunner: Countdown to Oblivion,1998,13,15,12
13906,Suzumiya Haruhi no Tsuisou,2011,6,26,11
13907,Mame Goma: Shiro to Kuro no Meikyuu,2012,10,132,9
13908,Crouching Tiger, Hidden Dragon,2003,9,6,9
13909,Clash of Elementalists,2013,10,54,9
13910,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,2006,4,59,11
13911,Harukanaru Toki no Naka de Yumenoukihashi Special,2009,7,49,11
13912,Rise of Nations: Rise of Legends,2006,15,2,12
13913,Tsuyo Kiss: Mighty Heart,2006,7,479,11
13914,Zoo Tycoon,2001,15,2,12
13915,Gacharoku,2002,7,4,6
13916,SX Superstar,2003,19,31,3
13917,Cake Mania: Baker's Challenge,2008,17,154,5
13918,MotoGP,2006,17,4,3
13919,Zoo Vet: Endangered Animals,2008,4,12,8
13920,Deer Drive: Legends,2012,10,480,9
13921,Driven,2001,9,176,3
13922,Red Faction II,2003,19,29,7
13923,Criminal Girls 2,2015,23,132,4
13924,SD Gundam G Generation: Gather Beat 2,2001,26,26,12
13925,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,2011,4,69,4
13926,Who Wants to be a Millionaire: 1st Edition,2007,1,6,6
13927,Diabolik Lovers: Dark Fate,2015,23,Idea Factory,9
13928,Battle Engine Aquila,2003,7,11,7
13929,Astonishia Story,2006,17,6,4
13930,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,2016,6,49,6
13931,Special Forces: Nemesis Strike,2005,14,318,7
13932,Women's Volleyball Championship,2007,7,130,1
13933,Junior Island Adventure,2011,4,54,5
13934,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,2007,1,15,1
13935,MX vs. ATV Supercross,2014,6,125,3
13936,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,2007,7,49,6
13937,Sacra Terra: Angelic Night,2011,15,191,5
13938,Teenage Mutant Ninja Turtles: Mutants in Manhattan,2016,18,5,9
13939,Battle Assault 3 featuring Gundam Seed,2004,7,26,9
13940,Crimson Tears,2004,7,13,4
13941,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,2008,4,15,8
13942,Batman Forever: The Arcade Game,1996,13,31,9
13943,Romance of the Three Kingdoms (3DS),2013,10,49,12
13944,Electroplankton,2005,4,1,6
13945,Cabela's Outdoor Adventures,2005,19,5,1
13946,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,2011,6,132,12
13947,Backyard NFL Football 2006,2005,9,11,1
13948,Game of Thrones (Telltale),2015,5,174,11
13949,Mashiro Iro Symphony: *mutsu-no-hana,2011,17,449,11
13950,Monster Guardians,2001,9,15,4
13951,Sunday vs Magazine Shuuketsu! Choujou Daikessen,2009,17,15,10
13952,An American Tail: Fievel's Gold Rush,2002,9,232,2
13953,Dead or Alive Xtreme 3: Venus,2016,23,49,1
13954,Diabolik Lovers: More Blood,2013,17,Idea Factory,11
13955,Magna Carta Portable,2006,17,58,4
13956,Red Faction: Guerrilla,2009,15,29,7
13957,The Italian Job,2003,19,22,3
13958,Crazy Chicken: Star Karts,2008,4,421,3
13959,Detective Conan: Phantom Rhapsody,2014,10,26,9
13960,Super Dodgeball Brawlers (jp sales),2008,4,224,1
13961,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,2007,17,132,4
13962,M&Ms Shell Shocked,2001,13,481,9
13963,RACE On,2009,15,274,3
13964,K-On! After School Live!! HD Ver.,2012,6,9,9
13965,Metal Gear Solid: The Essential Collection (JP sales),2007,7,15,11
13966,Overlord II,2009,15,36,9
13967,Young Justice: Legacy,2013,1,26,9
13968,3D Baseball,1996,13,147,1
13969,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,2007,7,378,6
13970,First Queen: Ornic Senki,1994,8,267,4
13971,Call of Juarez: Bound in Blood,2009,15,6,7
13972,Dream C Club Zero,2011,5,59,8
13973,Shining Stars,2008,4,204,9
13974,Tail Concerto,1998,13,26,11
13975,The Sum of All Fears,2003,19,6,7
13976,James Pond: Codename Robocod,2005,9,98,2
13977,Yumi's Odd Odyssey,2013,10,265,2
13978,Night Head: The Labyrinth,1995,13,482,11
13979,JoJo's Bizarre Adventure: Eyes of Heaven,2015,11,26,10
13980,Angler's Club: Ultimate Bass Fishing 3D,2011,10,59,1
13981,Utawarerumono Portable,2009,17,316,4
13982,Gaia Saver Hero Saidai no Sakusen,1994,8,58,4
13983,EverBlue 2,2002,7,13,11
13984,Emma at the Farm,2008,4,263,11
13985,NASCAR Heat Evolution,2016,11,483,3
13986,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,2009,4,82,11
13987,The Sims 2: Glamour Life Stuff,2006,15,8,8
13988,Safari Adventures: Africa,2007,1,296,11
13989,Summer Athletics: The Ultimate Challenge,2008,5,233,1
13990,Prince of Persia: The Forgotten Sands,2010,15,6,9
13991,Yumeiro Patissiere: My Sweets Cooking,2010,4,15,8
13992,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,2006,17,348,6
13993,Clannad,2011,6,434,11
13994,Maximum Racing: GP Classic Racing,2010,1,125,3
13995,Trials Fusion,2014,15,6,3
13996,Rugby League Live 3,2015,6,Tru Blu Entertainment,9
13997,PowerSlave,1996,13,147,7
13998,Legend of the Dragon,2007,17,103,10
13999,Project Gotham Racing 2 (JP weekly sales),2003,14,2,9
14000,Ukiyo no Shishi,2015,6,26,9
14001,The Binding of Isaac,2012,15,54,9
14002,CT Special Forces,2002,9,428,9
14003,FIFA World Cup: Germany 2006,2006,9,8,1
14004,Jewel Master: Cradle of Rome,2008,1,142,5
14005,Midnight Mysteries: The Edgar Allan Poe Conspiracy,2009,15,96,11
14006,Beastly,2011,1,54,6
14007,Crash Time: Autobahn Pusuit,2008,5,79,3
14008,Earthworm Jim 2,2002,9,24,2
14009,Garfield: A Tale of Two Kitties,2006,4,103,2
14010,Tamagotchi no Doki Doki Dream Omisecchi,2013,10,26,8
14011,Toushin Toshi,2014,10,484,4
14012,Suujin Taisen,2007,4,1,12
14013,SBK 2011: FIM Superbike World Championship,2011,15,194,3
14014,Driv3r,2005,9,11,3
14015,Street Supremacy,2005,17,15,3
14016,Combat Mission: Shock Force,2007,15,317,12
14017,Rome: Total War - Gold Edition,2006,15,9,12
14018,House M.D.,2010,4,52,11
14019,Mystery Case Files: Ravenhearst,2007,15,81,5
14020,YoKai Watch Dance: Just Dance Special Version,2015,20,38,6
14021,River King: Mystic Valley (jp sales),2007,4,71,1
14022,Winning Post World,2009,7,49,1
14023,Jig-A-Pix: Wild World,2009,4,202,5
14024,Best Friends Tonight,2010,4,6,6
14025,Living Legends: Frozen Beauty,2014,15,485,9
14026,Super Hero Generation,2014,6,26,4
14027,.hack: Sekai no Mukou ni + Versus,2012,6,26,9
14028,Sea Park Tycoon,2010,4,275,8
14029,Disney Sports Soccer,2002,19,15,1
14030,Cooking Mama 5: Bon Appetit!,2013,10,476,8
14031,Mame Goma: Honobo no Nikki,2007,4,273,8
14032,Guitar Hero: World Tour,2009,15,263,6
14033,Nancy Drew: Alibi In Ashes,2011,15,486,11
14034,The Walking Dead: Season One,2012,15,123,11
14035,Ultimate Block Party,2004,17,12,5
14036,Disney's Hide & Sneak,2003,19,13,9
14037,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,2013,23,26,12
14038,Nobunaga no Yabou: Kakushin with Power-Up Kit,2008,7,49,12
14039,Raw Danger!,2006,7,12,9
14040,Arthur and the Invisibles,2007,4,11,11
14041,Flipper Critters,2007,4,232,8
14042,Medarot 9: Kabuto Ver. / Kuwagata Ver.,2015,10,138,4
14043,Monster Rancher Hop-A-Bout,2000,13,49,9
14044,Foto Showdown,2010,4,54,4
14045,Custom Beat Battle: Draglade 2,2008,4,26,10
14046,Gotouchi Kenkei DS,2006,4,130,6
14047,Accel World: Ginyoku no Kakusei,2012,6,26,11
14048,Elf Bowling 1 & 2,2005,9,151,1
14049,Men of War,2009,15,12,12
14050,Toy Shop,2008,4,35,8
14051,Metroid Prime: Federation Force,2016,10,1,9
14052,GunGriffon: Allied Strike,2004,14,2,8
14053,Stacked with Daniel Negreanu,2006,17,392,6
14054,Vitamin X Evolution,2008,4,59,11
14055,Saru! Get You! SaruSaru Daisakusen,2007,17,4,2
14056,Sonic Boom: Fire & Ice,2016,10,9,2
14057,The Flintstones: Big Trouble in Bedrock,2001,9,314,2
14058,Hallowed Legends: Samhain,2011,15,81,11
14059,Captain Morgane and the Golden Turtle,2012,4,Reef Entertainment,11
14060,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,2010,4,487,6
14061,Gakusen Toshi Asterisk Festa: Houka Kenran,2016,23,26,10
14062,BeatMania IIDX 14 Gold,2008,7,15,8
14063,PopCap Arcade Vol 2,2009,5,208,6
14064,Toriko: Ultimate Survival,2013,10,26,9
14065,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,1996,24,488,6
14066,Vegas Casino,2007,4,296,6
14067,Monster High: New Ghoul in School,2015,1,231,9
14068,Madou Monogatari,1998,24,92,4
14069,Biker Mice From Mars,2007,4,103,3
14070,Smart Girl's Winter Wonderland,2008,4,284,6
14071,Tork: Prehistoric Punk,2005,14,2,2
14072,Togainu no Chi: True Blood,2008,7,153,11
14073,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,2012,10,59,11
14074,Chicken Shoot 2,2005,9,87,11
14075,Neverwinter Nights,2002,15,11,4
14076,East India Company Collection,2010,15,317,6
14077,Battle vs. Chess,2011,5,435,6
14078,The Inner World,2013,15,489,11
14079,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,2008,7,378,6
14080,Underground Pool,2007,4,284,1
14081,Accel World: Ginyoku no Kakusei,2012,17,26,11
14082,Classic Dungeon: Fuyoku no Masoujin,2010,17,132,4
14083,Alter Ego,1985,15,5,8
14084,Dragon's Dogma Online,2015,6,13,4
14085,Rampo,1995,24,9,11
14086,River City Super Sports Challenge,2010,4,224,1
14087,My Pet Shop (JP sales),2008,4,17,8
14088,Exstetra,2013,23,246,4
14089,Konami Classics Series: Arcade Hits,2007,4,15,6
14090,Dodge Racing: Charger vs Challenger,2009,4,202,3
14091,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,2010,4,15,8
14092,Atelier Sophie: The Alchemist of the Mysterious Book,2015,6,49,4
14093,SingStar Chartbreaker,2009,6,4,6
14094,Hiiro no Kakera 2: Hisui no Shizuku,2007,7,Idea Factory,11
14095,Pro Yakyuu Spirits 5 Kanzenban,2008,6,15,1
14096,Sorcery Saga: The Curse of the Great Curry God,2013,23,71,4
14097,SingStar Fussballhits,2010,6,4,6
14098,A Good Librarian Like a Good Shepherd: Library Party,2015,23,426,9
14099,Dance Factory,2006,7,36,9
14100,LEGO Legends of Chima: Laval's Journey,2013,4,54,11
14101,Montessori Music,2008,4,60,6
14102,Totally Spies!,2005,9,11,2
14103,DragonHeart: Fire & Steel,1996,13,31,9
14104,Nishijin Pachinko Monogatari 2,1996,8,490,6
14105,Chaos;Head - Love Chu*Chu!,2010,5,356,11
14106,Gal Gun: Double Peace,2015,23,148,9
14107,PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!,2015,10,26,9
14108,RoadKill,2003,19,40,9
14109,The Legend of Heroes III: Song of the Ocean,2006,17,26,4
14110,Dungeon Maker: Hunting Ground,2006,17,399,4
14111,Mushihimesama Futari Ver 1.5,2009,5,358,7
14112,F1 2002,2002,19,8,3
14113,Pocket Fighter,1998,24,13,10
14114,Lock On: Modern Air Combat,2003,15,6,8
14115,Toaru Majutsu no Kagaku no Ensemble,2013,17,26,11
14116,Ojyousama Express,1998,24,408,12
14117,Guilty Gear XX Accent Core Plus,2009,1,148,10
14118,Starsky & Hutch,2003,9,90,3
14119,Super Meat Boy: Ultra Edition!,2011,15,54,2
14120,Sitting Ducks,2003,9,428,2
14121,Brothers Conflict: Brilliant Blue,2013,17,Idea Factory,11
14122,JoJo's Bizarre Adventure: Eyes of Heaven,2015,6,26,10
14123,Hajime no Ippo: The Fighting! (2014),2014,6,26,1
14124,Eyeshield 21: Field Saikyou no Senshi Tachi,2007,1,1,4
14125,To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,2008,4,220,11
14126,Medabots 9: Metabee / Rokusho,2015,10,138,4
14127,Doodle Hex,2008,4,108,5
14128,Homeworld 2,2003,15,24,12
14129,Hakuoki Zuisouroku Omokage Hana,2015,23,Idea Factory,9
14130,Hearts of Iron IV,2016,15,317,12
14131,thinkSMART FAMILY!,2010,1,232,6
14132,Last Escort: Club Katze,2010,17,59,11
14133,Stacked with Daniel Negreanu,2006,14,392,6
14134,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,2010,17,444,11
14135,Rayman 3: Hoodlum Havoc,2003,15,6,2
14136,Otometeki Koi Kakumei * Love Revo,2006,7,466,11
14137,Phantasy Star Online 2 Episode 4: Deluxe Package,2017,11,9,4
14138,Timmy Time,2011,4,191,9
14139,Infinite Stratos 2: Ignition Hearts,2014,23,356,11
14140,Dr. Muto,2002,19,40,2
14141,Airship Q,2015,23,491,2
14142,Ratatouille,2007,15,29,9
14143,Otomedius Gorgeous,2008,5,15,7
14144,Jikandia: The Timeless Land,2010,17,Idea Factory,4
14145,Egg Mania: Eggstreme Madness,2002,7,189,5
14146,Super Heroine Chronicle,2014,6,26,4
14147,Boot Camp Academy,2010,1,75,9
14148,Kiniro no Corda 3,2010,7,49,11
14149,Zero Escape: Virtue's Last Reward,2012,10,71,11
14150,Darkstalkers Resurrection,2013,6,13,10
14151,Take On Helicopters,2011,15,54,8
14152,Highschool Terra Story,1998,24,492,11
14153,Emergency! Disaster Rescue Squad,2009,4,154,8
14154,Shaun White Skateboarding,2010,15,6,1
14155,Empire Earth II,2005,15,24,12
14156,Suggoi! Arcana Heart 2,2009,7,255,10
14157,MotoGP 15,2015,18,257,3
14158,NBA 2K13,2012,15,3,1
14159,Mother Goose no Himitsu no Yakata,2011,17,493,11
14160,Harry Potter and the Half-Blood Prince,2009,15,8,9
14161,Winning Post 7 2009,2009,17,49,1
14162,Knights of Honor,2004,15,494,12
14163,5 & Action: Tant-R,1994,21,9,6
14164,Code Lyoko: Quest for Infinity,2008,17,103,9
14165,Away: Shuffle Dungeon,2008,4,35,4
14166,Digimon World 4,2005,14,11,4
14167,Bubble Bobble Evolution,2006,17,71,5
14168,Codename: Panzers Cold War,2009,15,11,12
14169,Kekkaishi: Kokubourou Shuurai,2008,4,26,9
14170,Shugo Chara! Amunonijiro Chara Change,2008,4,15,9
14171,Galleon: Islands of Mystery,2004,14,112,9
14172,Renai 0 Kilometer,2013,17,82,11
14173,World Sports Competition,2009,6,69,1
14174,Summon Night 6: Lost Borders,2016,11,26,9
14175,Tantei Jinguuji Saburo DS: Kienai Kokoro,2008,4,224,11
14176,Far East of Eden Shinden,1995,27,69,10
14177,Sunny Garcia Surfing,2001,7,6,1
14178,MotorHead,1998,13,264,3
14179,Alia's Carnival! Sacrament,2015,23,495,11
14180,Nacho Libre,2006,4,35,9
14181,StormLover,2010,17,59,11
14182,Gensou Suikoden I & II,2006,17,15,4
14183,Gloria Union,2011,17,72,4
14184,Ebikore Photo Kano Kiss,2015,23,278,9
14185,Bad Apple Wars,2015,23,Idea Factory,9
14186,Transformers: Devastation,2015,15,5,9
14187,Eyeshield 21: DevilBats DevilDays,2006,9,1,4
14188,Jyuzaengi: Engetsu Sangokuden,2012,17,Idea Factory,9
14189,Shin Sangoku Musou Online: Kamishou Ranbu,2010,6,49,9
